date,ticker,industry,close,return_1d,forward_return_5d,turnover,momentum_20,turnover_shock_5_20,earnings_yield,book_yield,size_inv,pe_ttm,pb,total_mv
2026-02-02,000001.SZ,银行,10.86,0.002770083102493,0.0212177121771217,0.6303,-0.0556521739130435,0.2075736957364167,0.2045952083802197,2.103934357248054,-16.863589860774674,4.8877,0.4753,21074827.163
2026-02-03,000001.SZ,银行,10.84,-0.001841620626151,0.0082041932543299,0.4157,-0.0711225364181662,0.2195540466987093,0.2049726361530735,2.1079258010118043,-16.86174654228019,4.8787,0.4744,21036015.3266
2026-02-04,000001.SZ,银行,10.97,0.0119926199261992,-0.0018034265103696,0.3584,-0.0575601374570446,0.0922786489972151,0.2025439520375921,2.082899395959175,-16.87366782055707,4.9372,0.4801,21288292.2632
2026-02-05,000001.SZ,银行,11.09,0.0109389243391064,-0.0081447963800904,0.6068,-0.0364900086880972,-0.041424195305444,0.2003526206122776,2.0601565718994643,-16.884547347633323,4.9912,0.4854,21521163.2816
2026-02-06,000001.SZ,银行,11.05,-0.0036068530207393,-0.014453477868112,0.375,-0.0357766143106457,-0.1002516897146573,0.2010777768840987,2.0678246484698097,-16.88093397423444,4.9732,0.4836,21443539.6088
2026-02-09,000001.SZ,银行,11.07,0.0018099547511312,-0.0135623869801084,0.3193,-0.0357142857142857,-0.2084600787649353,0.200714543775842,2.063983488132095,-16.88274229299141,4.9822,0.4845,21482351.4452
2026-02-10,000001.SZ,银行,11.06,-0.0009033423667569,-0.0189701897018971,0.3094,-0.035745422842197,-0.2315963041378435,0.2008959961427968,2.065688907250568,-16.88183854236496,4.9777,0.4841,21462945.527
2026-02-11,000001.SZ,银行,11.07,0.0009041591320071,-0.0082116788321169,0.2221,-0.0255281690140843,-0.2531050995975341,0.200714543775842,2.063983488132095,-16.88274229299141,4.9822,0.4845,21482351.4452
2026-02-12,000001.SZ,银行,10.96,-0.0099367660343269,-0.0009165902841429,0.3511,-0.030946065428824,-0.3503748867100602,0.2027287286881424,2.0846362309776945,-16.872755827789707,4.9327,0.4797,21268886.345
2026-02-13,000001.SZ,银行,10.91,-0.0045620437956205,-0.005499541704858,0.286,-0.0250223413762287,-0.368108125325151,0.2036576921510325,2.094240837696335,-16.868183346114343,4.9102,0.4775,21171856.754
2026-02-24,000001.SZ,银行,10.91,0.0,0.0018416206261511,0.3105,-0.0188848920863308,-0.3648182940576518,0.2036576921510325,2.094240837696335,-16.868183346114343,4.9102,0.4775,21171856.754
2026-02-25,000001.SZ,银行,10.86,-0.0045829514207149,-0.0147194112235509,0.5478,-0.0268817204301076,-0.2741143032236933,0.2045952083802197,2.103934357248054,-16.863589860774674,4.8877,0.4753,21074827.163
2026-02-26,000001.SZ,银行,10.87,0.0009208103130755,-0.0082568807339449,0.3673,-0.01806684733514,-0.204637161339909,0.2044070152487633,2.102165230187093,-16.864510247402098,4.8922,0.4757,21094233.0812
2026-02-27,000001.SZ,银行,10.9,0.0027598896044158,-0.0027649769585252,0.3155,-0.015356820234869,-0.2121937285084456,0.2038445074097478,2.0959966464053656,-16.867266335504365,4.9057,0.4771,21152450.8358
2026-03-02,000001.SZ,银行,10.85,-0.0045871559633028,-0.0110294117647059,0.4323,-0.0127388535031847,-0.1361029637087948,0.20478374836173,2.105706464518846,-16.862668626255257,4.8832,0.4749,21055421.2448
2026-03-03,000001.SZ,银行,10.88,0.0027649769585254,0.0093370681605975,0.5301,-0.0072992700729926,-0.0357472628940774,0.2042191680111095,2.099958000839983,-16.865429787696872,4.8967,0.4762,21113638.9994
2026-03-04,000001.SZ,银行,10.71,-0.015625,0.007400555041628,0.5615,-0.0210237659963435,-0.0403565992607086,0.2074602713580349,2.1335609131640707,-16.84968143073189,4.8202,0.4687,20783738.3901
2026-03-05,000001.SZ,银行,10.81,0.0093370681605975,0.0110905730129389,0.3672,-0.0027675276752766,0.0002946576304991,0.2055413960371619,2.113718030014796,-16.85897517791952,4.8652,0.4731,20977797.572
2026-03-06,000001.SZ,银行,10.82,0.0009250693802034,0.0157992565055762,0.2456,-0.0127737226277372,0.0532750015404521,0.2053514590221163,2.1114864864864864,-16.859899819686834,4.8697,0.4736,20997203.4902
2026-03-09,000001.SZ,银行,10.76,-0.0055452865064695,0.0101757631822385,0.4307,-0.0064635272391505,0.0698769824368001,0.2064963759886014,2.1235931195582927,-16.854339101001553,4.8427,0.4709,20880767.981
2026-03-10,000001.SZ,银行,10.81,0.0046468401486989,0.0128558310376492,0.4072,-0.0046040515653774,0.0372833301114763,0.2055413960371619,2.113718030014796,-16.85897517791952,4.8652,0.4731,20977797.572
2026-03-11,000001.SZ,银行,10.89,0.007400555041628,0.0018281535648996,0.3713,0.0046125461254613,-0.0553589713678371,0.2040316657145189,2.09819555182543,-16.86634848321404,4.9012,0.4766,21133044.9176
2026-02-02,000007.SZ,其他商业,10.99,0.0101102941176469,0.0982142857142858,2.2055,-0.0460069444444444,-0.1380413664951916,0.0148822147116645,0.047977508144182,-12.849888816740297,67.1943,20.8431,380746.4004
2026-02-03,000007.SZ,其他商业,11.2,0.019108280254777,0.0848214285714286,1.8243,-0.0353143841515934,-0.186912150252544,0.0146031875837857,0.0470778762228478,-12.868816826561796,68.4782,21.2414,388021.8093
2026-02-04,000007.SZ,其他商业,11.2,0.0,0.0813226094727435,1.1395,-0.0260869565217392,-0.2602051758989492,0.0146031875837857,0.0470778762228478,-12.868816826561796,68.4782,21.2414,388021.8093
2026-02-05,000007.SZ,其他商业,11.19,-0.0008928571428571,0.0338409475465313,1.3892,-0.0797697368421053,-0.2968171694592822,0.0146162289836897,0.0471200241254523,-12.867923570440176,68.4171,21.2224,387675.3612
2026-02-06,000007.SZ,其他商业,11.82,0.0563002680965147,0.0089430894308941,4.8125,-0.0295566502463053,-0.083962701145953,0.0138371916035921,0.0446086041075602,-12.92269606016762,72.269,22.4172,409501.588
2026-02-09,000007.SZ,其他商业,12.3,0.0406091370558376,0.045267489711934,3.6242,0.0362257792754845,0.0550490312335658,0.0132972004074262,0.0428676760575455,-12.96250231054064,75.2038,23.3276,426131.0941
2026-02-10,000007.SZ,其他商业,12.15,-0.0121951219512195,0.0421487603305785,2.789,0.0402397260273972,0.1461498559438026,0.0134613598396482,0.0433969387799384,-12.950232218090788,74.2867,23.0431,420934.3735
2026-02-11,000007.SZ,其他商业,12.1,-0.0041152263374486,0.0769230769230768,1.5798,0.0503472222222223,0.2080827079667482,0.0135169840905097,0.0435762126170566,-12.94610850071648,73.981,22.9483,419202.1332
2026-02-12,000007.SZ,其他商业,12.22,0.0099173553719009,0.0975020145044318,1.8297,0.0842945874001774,0.2631606203082557,0.0133842649227861,0.0431482704015809,-12.955977002028238,74.7146,23.1759,423359.5098
2026-02-13,000007.SZ,其他商业,12.41,0.0155482815057281,0.062992125984252,2.2503,0.0982300884955751,0.0432310523905399,0.0131793458563477,0.0424877422863503,-12.971405647416416,75.8763,23.5362,429942.0226
2026-02-24,000007.SZ,其他商业,12.7,0.0233682514101529,-0.0007930214115781,2.3761,0.118942731277533,-0.0726945646121558,0.0128783995755279,0.0415175494681601,-12.994505041719204,77.6494,24.0862,439989.0159
2026-02-25,000007.SZ,其他商业,12.61,-0.0070866141732283,0.0007598784194529,2.4284,0.1484517304189434,-0.1117609360874971,0.0129703031938074,0.0418138863916706,-12.987393198222655,77.0992,23.9155,436870.9835
2026-02-26,000007.SZ,其他商业,13.16,0.0436161776367962,-0.027900146842878,3.1697,0.1666666666666667,-0.0002902709471954,0.0124282424352395,0.0400663498753936,-13.0300849740976,80.4619,24.9586,455925.6259
2026-02-27,000007.SZ,其他商业,13.62,0.0349544072948326,-0.017037037037037,2.4314,0.2010582010582009,0.0295669292939975,0.0120084924058294,0.0387131740931439,-13.06444234887123,83.2744,25.831,471862.2359
2026-03-02,000007.SZ,其他商业,13.5,-0.0088105726872246,0.05,2.569,0.1698440207972271,0.0677804295942718,0.0121152352718113,0.0390573127006569,-13.055592733653588,82.5407,25.6034,467704.8594
2026-03-03,000007.SZ,其他商业,12.6,-0.0666666666666666,0.0698557327258921,3.7762,0.0750853242320819,0.1509635267059137,0.012980606973182,0.0418469573077341,-12.986599862075003,77.038,23.8966,436524.5354
2026-03-04,000007.SZ,其他商业,13.17,0.0452380952380953,0.0687311178247733,2.6711,0.14821272885789,0.1737371750219312,0.0124187965937724,0.0400358721414387,-13.030844563859192,80.5231,24.9776,456272.0739
2026-03-05,000007.SZ,其他商业,13.24,0.0053151100987092,0.0535041446872646,1.5522,0.1853178155774395,0.0613657841614432,0.0123531366466916,0.0398242952095355,-13.03614559881399,80.9511,25.1103,458697.2103
2026-03-06,000007.SZ,其他商业,13.27,0.0022658610271901,0.0347694633408919,1.6275,0.237873134328358,0.0132534649887114,0.0123252130721209,0.0397342572872627,-13.03840889657942,81.1345,25.1672,459736.5544
2026-03-09,000007.SZ,其他商业,13.23,-0.00301431801055,-0.0014194464158977,2.1333,0.2159926470588233,-0.0236140717201928,0.0123624828316019,0.0398542927058673,-13.035390026309887,80.8899,25.0914,458350.7622
2026-03-10,000007.SZ,其他商业,14.09,0.0650037792894935,0.0303886925795053,3.4501,0.2820746132848044,-0.0745940696227502,0.0116079170637541,0.0374217884621141,-13.098368374127986,86.1481,26.7224,488145.294
2026-03-11,000007.SZ,其他商业,14.15,0.0042583392476933,0.0672389127324748,1.834,0.2633928571428572,-0.1425115104828332,0.0115587026049848,0.0372630998427497,-13.102617672380044,86.5149,26.8362,490223.9823
